Run ID,3360,,,,,,,,,,,,,,,,,,,
Run Date/Time,04.01.2017 09:45,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2006,,,,,,,,,,,,,,,,,,,
Protocol Name,2017-01-04 - Protocol - OICR library round 3 (17-25) - MLLT1A - SingleShot 50nl transfer - TC.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Sourceplate[19],,384LDV_DMSO,D10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G47,4.95E-05,M,XST00007802a,Sample 916,50,50,10.261,90.892,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H47,4.95E-05,M,XST00007802a,Sample 916,50,50,10.211,90.892,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O48,4.95E-05,M,XST00007821a,Sample 917,50,50,10.167,90.546,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P48,4.95E-05,M,XST00007821a,Sample 917,50,50,10.117,90.546,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P43,4.95E-05,M,XST00007743a,Sample 913,50,50,10.017,83.994,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O43,4.95E-05,M,XST00007743a,Sample 913,50,50,9.967,83.994,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W44,4.95E-05,M,XST00007763a,Sample 914,50,50,10.173,89.395,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X44,4.95E-05,M,XST00007763a,Sample 914,50,50,10.123,89.395,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE45,4.95E-05,M,XST00007782a,Sample 915,50,50,10.147,90.344,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C10,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF45,4.95E-05,M,XST00007782a,Sample 915,50,50,10.097,90.344,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Z44,4.95E-05,M,XST00007764a,Sample 930,50,50,10.15,89.713,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Y44,4.95E-05,M,XST00007764a,Sample 930,50,50,10.1,89.713,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R43,4.95E-05,M,XST00007744a,Sample 929,50,50,9.431,84.399,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q43,4.95E-05,M,XST00007744a,Sample 929,50,50,9.381,84.399,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q48,4.95E-05,M,XST00007822a,Sample 933,50,50,10.236,91.127,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R48,4.95E-05,M,XST00007822a,Sample 933,50,50,10.186,91.127,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,J47,4.95E-05,M,XST00007803a,Sample 932,50,50,10.067,91.106,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,I47,4.95E-05,M,XST00007803a,Sample 932,50,50,10.017,91.106,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,B46,4.95E-05,M,XST00007783a,Sample 931,50,50,10.174,90.606,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C11,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,A46,4.95E-05,M,XST00007783a,Sample 931,50,50,10.124,90.606,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,C46,4.95E-05,M,XST00007784a,Sample 947,50,50,10.198,89.006,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,D46,4.95E-05,M,XST00007784a,Sample 947,50,50,10.148,89.006,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,K47,4.95E-05,M,XST00007804a,Sample 948,50,50,10.18,90.849,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,L47,4.95E-05,M,XST00007804a,Sample 948,50,50,10.13,90.849,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S48,4.95E-05,M,XST00007823a,Sample 949,50,50,10.217,90.833,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T48,4.95E-05,M,XST00007823a,Sample 949,50,50,10.167,90.833,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T43,4.95E-05,M,XST00007745a,Sample 945,50,50,10.053,86.875,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S43,4.95E-05,M,XST00007745a,Sample 945,50,50,10.003,86.875,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA44,4.95E-05,M,XST00007765a,Sample 946,50,50,10.183,89.583,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B12,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB44,4.95E-05,M,XST00007765a,Sample 946,50,50,10.133,89.583,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC44,4.95E-05,M,XST00007766a,Sample 962,50,50,10.195,89.952,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD44,4.95E-05,M,XST00007766a,Sample 962,50,50,10.145,89.952,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,V43,4.95E-05,M,XST00007746a,Sample 961,50,50,10.132,87.27,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,U43,4.95E-05,M,XST00007746a,Sample 961,50,50,10.082,87.27,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,U48,4.95E-05,M,XST00007824a,Sample 965,50,50,10.137,90.664,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,V48,4.95E-05,M,XST00007824a,Sample 965,50,50,10.087,90.664,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,N47,4.95E-05,M,XST00007805a,Sample 964,50,50,10.057,90.409,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,M47,4.95E-05,M,XST00007805a,Sample 964,50,50,10.007,90.409,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,F46,4.95E-05,M,XST00007785a,Sample 963,50,50,10.134,90.089,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C13,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,E46,4.95E-05,M,XST00007785a,Sample 963,50,50,10.084,90.089,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G46,4.95E-05,M,XST00007786a,Sample 979,50,50,10.225,89.953,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H46,4.95E-05,M,XST00007786a,Sample 979,50,50,10.175,89.953,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O47,4.95E-05,M,XST00007806a,Sample 980,50,50,10.225,90.734,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P47,4.95E-05,M,XST00007806a,Sample 980,50,50,10.175,90.734,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W48,4.95E-05,M,XST00007825a,Sample 981,50,50,10.222,91.134,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X48,4.95E-05,M,XST00007825a,Sample 981,50,50,10.172,91.134,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X43,4.95E-05,M,XST00007747a,Sample 977,50,50,10.146,81.774,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W43,4.95E-05,M,XST00007747a,Sample 977,50,50,10.096,81.774,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE44,4.95E-05,M,XST00007767a,Sample 978,50,50,10.266,89.83,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B14,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF44,4.95E-05,M,XST00007767a,Sample 978,50,50,10.216,89.83,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Z43,4.95E-05,M,XST00007748a,Sample 993,50,50,10.266,81.368,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Y43,4.95E-05,M,XST00007748a,Sample 993,50,50,10.216,81.368,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Y48,4.95E-05,M,XST00007826a,Sample 997,50,50,10.106,90.764,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Z48,4.95E-05,M,XST00007826a,Sample 997,50,50,10.056,90.764,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R47,4.95E-05,M,XST00007807a,Sample 996,50,50,10.129,90.688,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q47,4.95E-05,M,XST00007807a,Sample 996,50,50,10.079,90.688,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,J46,4.95E-05,M,XST00007787a,Sample 995,50,50,10.068,89.415,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,I46,4.95E-05,M,XST00007787a,Sample 995,50,50,10.018,89.415,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,B45,4.95E-05,M,XST00007768a,Sample 994,50,50,10.233,89.646,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B15,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,A45,4.95E-05,M,XST00007768a,Sample 994,50,50,10.183,89.646,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,C45,4.95E-05,M,XST00007769a,Sample 1010,50,50,10.125,89.529,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,D45,4.95E-05,M,XST00007769a,Sample 1010,50,50,10.075,89.529,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,K46,4.95E-05,M,XST00007788a,Sample 1011,50,50,10.052,89.472,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,L46,4.95E-05,M,XST00007788a,Sample 1011,50,50,10.002,89.472,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S47,4.95E-05,M,XST00007808a,Sample 1012,50,50,10.114,90.695,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T47,4.95E-05,M,XST00007808a,Sample 1012,50,50,10.064,90.695,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA48,4.95E-05,M,XST00007827a,Sample 1013,50,50,9.938,90.453,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB48,4.95E-05,M,XST00007827a,Sample 1013,50,50,9.888,90.453,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB43,4.95E-05,M,XST00007749a,Sample 1009,50,50,10.403,84.44,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A16,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA43,4.95E-05,M,XST00007749a,Sample 1009,50,50,10.353,84.44,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC43,4.95E-05,M,XST00007750a,Sample 1025,50,50,10.169,86.428,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD43,4.95E-05,M,XST00007750a,Sample 1025,50,50,10.119,86.428,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD48,4.95E-05,M,XST00007828a,Sample 1029,50,50,10.039,90.947,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC48,4.95E-05,M,XST00007828a,Sample 1029,50,50,9.989,90.947,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,V47,4.95E-05,M,XST00007809a,Sample 1028,50,50,10.056,89.307,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,U47,4.95E-05,M,XST00007809a,Sample 1028,50,50,10.006,89.307,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,N46,4.95E-05,M,XST00007789a,Sample 1027,50,50,10.016,89.428,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,M46,4.95E-05,M,XST00007789a,Sample 1027,50,50,9.966,89.428,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,F45,4.95E-05,M,XST00007770a,Sample 1026,50,50,10.146,89.59,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B17,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,E45,4.95E-05,M,XST00007770a,Sample 1026,50,50,10.096,89.59,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G45,4.95E-05,M,XST00007771a,Sample 1042,50,50,10.313,89.192,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H45,4.95E-05,M,XST00007771a,Sample 1042,50,50,10.263,89.192,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O46,4.95E-05,M,XST00007790a,Sample 1043,50,50,10.086,89.855,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P46,4.95E-05,M,XST00007790a,Sample 1043,50,50,10.036,89.855,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W47,4.95E-05,M,XST00007810a,Sample 1044,50,50,9.96,89.558,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X47,4.95E-05,M,XST00007810a,Sample 1044,50,50,9.91,89.558,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE48,4.95E-05,M,XST00007829a,Sample 1045,50,50,10.052,91.19,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF48,4.95E-05,M,XST00007829a,Sample 1045,50,50,10.002,91.19,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF43,4.95E-05,M,XST00007751a,Sample 1041,50,50,10.137,85.64,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A18,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE43,4.95E-05,M,XST00007751a,Sample 1041,50,50,10.087,85.64,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Z47,4.95E-05,M,XST00007811a,Sample 1060,50,50,9.992,89.494,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Y47,4.95E-05,M,XST00007811a,Sample 1060,50,50,9.942,89.494,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,R46,4.95E-05,M,XST00007791a,Sample 1059,50,50,10.027,89.858,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,Q46,4.95E-05,M,XST00007791a,Sample 1059,50,50,9.977,89.858,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,J45,4.95E-05,M,XST00007772a,Sample 1058,50,50,10.094,89.569,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,I45,4.95E-05,M,XST00007772a,Sample 1058,50,50,10.044,89.569,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,B44,4.95E-05,M,XST00007752a,Sample 1057,50,50,10.013,86.375,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A19,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,A44,4.95E-05,M,XST00007752a,Sample 1057,50,50,9.963,86.375,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,C44,4.95E-05,M,XST00007753a,Sample 1073,50,50,10.807,79.044,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,D44,4.95E-05,M,XST00007753a,Sample 1073,50,50,10.757,79.044,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,K45,4.95E-05,M,XST00007773a,Sample 1074,50,50,9.961,89.259,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,L45,4.95E-05,M,XST00007773a,Sample 1074,50,50,9.911,89.259,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,S46,4.95E-05,M,XST00007792a,Sample 1075,50,50,9.952,89.86,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,T46,4.95E-05,M,XST00007792a,Sample 1075,50,50,9.902,89.86,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AA47,4.95E-05,M,XST00007812a,Sample 1076,50,50,9.989,89.612,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D20,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AB47,4.95E-05,M,XST00007812a,Sample 1076,50,50,9.939,89.612,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AC47,4.95E-05,M,XST00007813a,Sample 1092,50,50,9.906,89.084,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AD47,4.95E-05,M,XST00007813a,Sample 1092,50,50,9.856,89.084,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,V46,4.95E-05,M,XST00007793a,Sample 1091,50,50,9.905,89.979,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,U46,4.95E-05,M,XST00007793a,Sample 1091,50,50,9.855,89.979,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,N45,4.95E-05,M,XST00007774a,Sample 1090,50,50,9.914,89.062,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,M45,4.95E-05,M,XST00007774a,Sample 1090,50,50,9.864,89.062,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,F44,4.95E-05,M,XST00007754a,Sample 1089,50,50,10.082,85.723,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A21,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,E44,4.95E-05,M,XST00007754a,Sample 1089,50,50,10.032,85.723,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,G44,4.95E-05,M,XST00007755a,Sample 1105,50,50,10.198,75.942,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,A22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,H44,4.95E-05,M,XST00007755a,Sample 1105,50,50,10.148,75.942,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,O45,4.95E-05,M,XST00007775a,Sample 1106,50,50,9.932,88.086,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,B22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,P45,4.95E-05,M,XST00007775a,Sample 1106,50,50,9.882,88.086,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,W46,4.95E-05,M,XST00007794a,Sample 1107,50,50,10.044,88.634,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,C22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,X46,4.95E-05,M,XST00007794a,Sample 1107,50,50,9.994,88.634,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AE47,4.95E-05,M,XST00007814a,Sample 1108,50,50,9.948,87.741,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,D22,0.005,M,Destination Plate[1],,Greiner_1536HiBasePS_782096,AF47,4.95E-05,M,XST00007814a,Sample 1108,50,50,9.898,87.741,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,E1,4.95E-05,M,XST00007830a,Sample 1061,50,50,10.032,90.805,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,E19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,F1,4.95E-05,M,XST00007830a,Sample 1061,50,50,9.982,90.805,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,G19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,B4,4.95E-05,M,XST00007870a,Sample 1063,50,50,10.045,91.072,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,G19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,A4,4.95E-05,M,XST00007870a,Sample 1063,50,50,9.995,91.072,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,H19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,I5,4.95E-05,M,XST00007890a,Sample 1064,50,50,10.051,90.311,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,H19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,J5,4.95E-05,M,XST00007890a,Sample 1064,50,50,10.001,90.311,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,I19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,Q6,4.95E-05,M,XST00007910a,Sample 1065,50,50,10.134,90.038,Percent,DMSO,
Sourceplate[19],,384LDV_DMSO,I19,0.005,M,Destination Plate[2],,Greiner_1536HiBasePS_782096,R6,4.95E-05,M,XST00007910a,Sample 1065,50,50,10.084,90.038,Percent,DMSO,
