Run ID,1234,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C16,5.00E-05,,Sample 10,Sample 10,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C17,2.50E-05,,Sample 10,Sample 10,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C18,1.25E-05,,Sample 10,Sample 10,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C19,6.25E-06,,Sample 10,Sample 10,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C20,3.13E-06,,Sample 10,Sample 10,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C21,1.56E-06,,Sample 10,Sample 10,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C22,7.81E-07,,Sample 10,Sample 10,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C23,3.91E-07,,Sample 10,Sample 10,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C24,1.95E-07,,Sample 10,Sample 10,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D14,0.0002,,Sample 10,Sample 10,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D15,0.0001,,Sample 10,Sample 10,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D16,5.00E-05,,Sample 10,Sample 10,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D17,2.50E-05,,Sample 10,Sample 10,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D18,1.25E-05,,Sample 10,Sample 10,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D19,6.25E-06,,Sample 10,Sample 10,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D20,3.13E-06,,Sample 10,Sample 10,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D21,1.56E-06,,Sample 10,Sample 10,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D22,7.81E-07,,Sample 10,Sample 10,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D23,3.91E-07,,Sample 10,Sample 10,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D24,1.95E-07,,Sample 10,Sample 10,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E14,0.0002,,Sample 11,Sample 11,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E15,0.0001,,Sample 11,Sample 11,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E16,5.00E-05,,Sample 11,Sample 11,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E17,2.50E-05,,Sample 11,Sample 11,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E18,1.25E-05,,Sample 11,Sample 11,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E19,6.25E-06,,Sample 11,Sample 11,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E20,3.13E-06,,Sample 11,Sample 11,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E21,1.56E-06,,Sample 11,Sample 11,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E22,7.81E-07,,Sample 11,Sample 11,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E23,3.91E-07,,Sample 11,Sample 11,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E24,1.95E-07,,Sample 11,Sample 11,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F14,0.0002,,Sample 11,Sample 11,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F15,0.0001,,Sample 11,Sample 11,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F16,5.00E-05,,Sample 11,Sample 11,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F17,2.50E-05,,Sample 11,Sample 11,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F18,1.25E-05,,Sample 11,Sample 11,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F19,6.25E-06,,Sample 11,Sample 11,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F20,3.13E-06,,Sample 11,Sample 11,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F21,1.56E-06,,Sample 11,Sample 11,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F22,7.81E-07,,Sample 11,Sample 11,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F23,3.91E-07,,Sample 11,Sample 11,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F24,1.95E-07,,Sample 11,Sample 11,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G14,0.0002,,Sample 12,Sample 12,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G15,0.0001,,Sample 12,Sample 12,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G16,5.00E-05,,Sample 12,Sample 12,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G17,2.50E-05,,Sample 12,Sample 12,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G18,1.25E-05,,Sample 12,Sample 12,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G19,6.25E-06,,Sample 12,Sample 12,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G20,3.13E-06,,Sample 12,Sample 12,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G21,1.56E-06,,Sample 12,Sample 12,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G22,7.81E-07,,Sample 12,Sample 12,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G23,3.91E-07,,Sample 12,Sample 12,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G24,1.95E-07,,Sample 12,Sample 12,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H14,0.0002,,Sample 12,Sample 12,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H15,0.0001,,Sample 12,Sample 12,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H16,5.00E-05,,Sample 12,Sample 12,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H17,2.50E-05,,Sample 12,Sample 12,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H18,1.25E-05,,Sample 12,Sample 12,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H19,6.25E-06,,Sample 12,Sample 12,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H20,3.13E-06,,Sample 12,Sample 12,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H21,1.56E-06,,Sample 12,Sample 12,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H22,7.81E-07,,Sample 12,Sample 12,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H23,3.91E-07,,Sample 12,Sample 12,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H24,1.95E-07,,Sample 12,Sample 12,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I14,0.0002,,Sample 13,Sample 13,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I15,0.0001,,Sample 13,Sample 13,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I16,5.00E-05,,Sample 13,Sample 13,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I17,2.50E-05,,Sample 13,Sample 13,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I18,1.25E-05,,Sample 13,Sample 13,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I19,6.25E-06,,Sample 13,Sample 13,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I20,3.13E-06,,Sample 13,Sample 13,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I21,1.56E-06,,Sample 13,Sample 13,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I22,7.81E-07,,Sample 13,Sample 13,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I23,3.91E-07,,Sample 13,Sample 13,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I24,1.95E-07,,Sample 13,Sample 13,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J14,0.0002,,Sample 13,Sample 13,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J15,0.0001,,Sample 13,Sample 13,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J16,5.00E-05,,Sample 13,Sample 13,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J17,2.50E-05,,Sample 13,Sample 13,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J18,1.25E-05,,Sample 13,Sample 13,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J19,6.25E-06,,Sample 13,Sample 13,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J20,3.13E-06,,Sample 13,Sample 13,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J21,1.56E-06,,Sample 13,Sample 13,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J22,7.81E-07,,Sample 13,Sample 13,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J23,3.91E-07,,Sample 13,Sample 13,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J24,1.95E-07,,Sample 13,Sample 13,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K14,0.0002,,Sample 14,Sample 14,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K15,0.0001,,Sample 14,Sample 14,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K16,5.00E-05,,Sample 14,Sample 14,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K17,2.50E-05,,Sample 14,Sample 14,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K18,1.25E-05,,Sample 14,Sample 14,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K19,6.25E-06,,Sample 14,Sample 14,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K20,3.13E-06,,Sample 14,Sample 14,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K21,1.56E-06,,Sample 14,Sample 14,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K22,7.81E-07,,Sample 14,Sample 14,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K23,3.91E-07,,Sample 14,Sample 14,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K24,1.95E-07,,Sample 14,Sample 14,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L14,0.0002,,Sample 14,Sample 14,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L15,0.0001,,Sample 14,Sample 14,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L16,5.00E-05,,Sample 14,Sample 14,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L17,2.50E-05,,Sample 14,Sample 14,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L18,1.25E-05,,Sample 14,Sample 14,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L19,6.25E-06,,Sample 14,Sample 14,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L20,3.13E-06,,Sample 14,Sample 14,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L21,1.56E-06,,Sample 14,Sample 14,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L22,7.81E-07,,Sample 14,Sample 14,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L23,3.91E-07,,Sample 14,Sample 14,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L24,1.95E-07,,Sample 14,Sample 14,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M14,0.0002,,Sample 15,Sample 15,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M15,0.0001,,Sample 15,Sample 15,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M16,5.00E-05,,Sample 15,Sample 15,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M17,2.50E-05,,Sample 15,Sample 15,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M18,1.25E-05,,Sample 15,Sample 15,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M19,6.25E-06,,Sample 15,Sample 15,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M20,3.13E-06,,Sample 15,Sample 15,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M21,1.56E-06,,Sample 15,Sample 15,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M22,7.81E-07,,Sample 15,Sample 15,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M23,3.91E-07,,Sample 15,Sample 15,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M24,1.95E-07,,Sample 15,Sample 15,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N14,0.0002,,Sample 15,Sample 15,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N15,0.0001,,Sample 15,Sample 15,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N16,5.00E-05,,Sample 15,Sample 15,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N17,2.50E-05,,Sample 15,Sample 15,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N18,1.25E-05,,Sample 15,Sample 15,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N19,6.25E-06,,Sample 15,Sample 15,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N20,3.13E-06,,Sample 15,Sample 15,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N21,1.56E-06,,Sample 15,Sample 15,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N22,7.81E-07,,Sample 15,Sample 15,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N23,3.91E-07,,Sample 15,Sample 15,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N24,1.95E-07,,Sample 15,Sample 15,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O14,0.0002,,Sample 16,Sample 16,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O15,0.0001,,Sample 16,Sample 16,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O16,5.00E-05,,Sample 16,Sample 16,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O17,2.50E-05,,Sample 16,Sample 16,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O18,1.25E-05,,Sample 16,Sample 16,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O19,6.25E-06,,Sample 16,Sample 16,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O20,3.13E-06,,Sample 16,Sample 16,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O21,1.56E-06,,Sample 16,Sample 16,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O22,7.81E-07,,Sample 16,Sample 16,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O23,3.91E-07,,Sample 16,Sample 16,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O24,1.95E-07,,Sample 16,Sample 16,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P14,0.0002,,Sample 16,Sample 16,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P15,0.0001,,Sample 16,Sample 16,40,40,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P16,5.00E-05,,Sample 16,Sample 16,20,20,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P17,2.50E-05,,Sample 16,Sample 16,10,10,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P18,1.25E-05,,Sample 16,Sample 16,5,5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P19,6.25E-06,,Sample 16,Sample 16,2.5,2.5,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P20,3.13E-06,,Sample 16,Sample 16,1.25,1.25,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P21,1.56E-06,,Sample 16,Sample 16,0.625,0.625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P22,7.81E-07,,Sample 16,Sample 16,0.3125,0.3125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P23,3.91E-07,,Sample 16,Sample 16,0.15625,0.15625,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P24,1.95E-07,,Sample 16,Sample 16,0.078125,0.078125,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,A13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,B13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P13,0.0002,,Control,Control,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,A12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,B12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,C12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,D12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,E12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,F12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,G12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,H12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,I12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,J12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,K12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,L12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,M12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,N12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,O12,,,,,80,80,,,,,
SourcePlate[1],,,,0.05,,DestinationPlate[1],,384Wells,P12,,,,,80,80,,,,,
,,,,,,,,,,,,,,,,,,,,
Instrument Name,,,,,,,,,,,,,,,,,,,,
